expanded_id,batch_id,run_id,query_version,query,source_api,source_id,doi,title,year,authors,type,abstract,landing_url,pdf_url,license,oa_status,ontology_score,provisional_score,automatic_signal,decision,decision_reason,documentary_signal,actionable_signal,expanded_possible_score,queue_reason,screening_decision
X111,B03,20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W2092840718,https://doi.org/10.1145/371127.371166,Multimodal error correction for speech user interfaces,2001,Bernhard Suhm; Brad A. Myers; Alex Waibel,article,"Although commercial dictation systems and speech-enabled telephone voice user interfaces have become readily available, speech recognition errors remain a serious problem in the design and implementation of speech user interfaces. Previous work hypothesized that switching modality could speed up interactive correction of recognition errors. This article presents multimodal error correction methods that allow the user to correct recognition errors efficiently without keyboard input. Correction accuracy is maximized by novel recognition algorithms that use context information for recognizing correction input. Multimodal error correction is evaluated in the context of a prototype multimodal dictation system. The study shows that unimodal repair is less accurate than multimodal error correction. On a dictation task, multimodal correction is faster than unimodal correction by respeaking. The study also provides empirical evidence that system-initiated error correction (based on confidence measures) may not expedite error correction. Furthermore, the study suggests that recognition accuracy determines user choice between modalities: while users initially prefer speech, they learn to avoid ineffective correction modalities with experience. To extrapolate results from this user study, the article introduces a performance model of (recognition-based) multimodal interaction that predicts input speed including time needed for error correction. Applied to interactive error correction, the model predicts the impact of improvements in recognition technology on correction speeds, and the influence of recognition accuracy and correction method on the productivity of dictation systems. This model is a first step toward formalizing multimodal interaction.",https://doi.org/10.1145/371127.371166,,,closed,3,6,sistema=1;produto-design=7,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X112,B03,20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W4384520656,https://doi.org/10.1145/3571884.3597141,“A Painless Way to Learn:” Designing an Interactive Storytelling Voice User Interface to Engage Older Adults in Informal Health Information Learning,2023,Smit Desai; Morgan Lundy; Jessie Chin,conference-paper,"We present “Mystery Agent,” an interactive storytelling voice user interface (VUI) equipped with self-regulated learning strategies to deliver informal health-related learning to older adults through a murder mystery story. We conducted a mixed methods user study with 10 older adults to evaluate Mystery Agent, using usability and perception-based questionnaires, followed by a semi-structured interview and co-design activity to generate design insights and identify design priorities. We found older adults had a positive experience interacting with Mystery Agent and considered storytelling to be an appropriate and engaging way to learn health information. However, older adults identified credibility, compassion, and control as crucial factors influencing long-term use. To address this, we present design guidelines using Mystery Agent as an example to help practitioners and researchers devise novel solutions to address the informal health information learning needs of older adults.",https://doi.org/10.1145/3571884.3597141,https://dl.acm.org/doi/pdf/10.1145/3571884.3597141,,gold,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X113,B03,20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W4383649391,https://doi.org/10.1007/978-3-031-35921-7_12,Design and Evaluation of Voice User Interfaces: What Should One Consider?,2023,Andreas M. Klein; Kristina Kölln; Jana Deutschländer; Maria Rauschenberger,conference-paper,,https://doi.org/10.1007/978-3-031-35921-7_12,,,closed,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,1,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X114,B03,20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W2090500087,https://doi.org/10.1145/1463160.1463235,Impact of English regional accents on user acceptance of voice user interfaces,2008,Andreea I. Niculescu; George M. White; See Swee Lan; Ratna Utari Waloejo; Yoko Kawaguchi,conference-paper,"In this paper we present an experiment addressing a critical issue in Voice User Interface (VUI) design, namely whether the user acceptance can be improved by having recorded voice prompts imitate his/her regional dialect. The claim was tested within a project aiming to develop voice animated virtual help desk assistants for intelligent mobile phone interfaces. 64 subjects native Singaporeans participated in the experiment, ranking speech quality, politeness, dialogue easiness and trustworthiness for two virtual help desk assistants: one speaking with Singaporean accent, the other one speaking with British accent. Contrary to our expectation and despite the identical content of the information presented the British accented assistant was in all categories higher ranked than its Singaporean counterpart. This result is explained by other cultural and psychological biases that dominate the expected effect of common ethnic background. We concluded that subjective preference for a voice accent obviously affects users perception of other system features but design stereotypes like ""similarity attracts"" are rather context dependent.",https://doi.org/10.1145/1463160.1463235,,,closed,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,1,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X115,B03,20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W1577177553,https://doi.org/10.1007/978-3-540-31849-1_106,Voice User Interface Design for a Telephone Application Using VoiceXML,2005,Daniel Mecanovic; Hao Shi,conference-paper,,https://vuir.vu.edu.au/402/,https://vuir.vu.edu.au/402/1/InvitedDemoPaper07.pdf,,green,4,6,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,2,0,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X116,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4288359812,https://doi.org/10.1145/3290605.3300705,What Makes a Good Conversation?,2019,Leigh Clark; Nadia Pantidi; Orla Cooney; Philip R. Doyle; Diego Garaialde; Justin Edwards; Brendan Spillane; Emer Gilmartin; Christine Murad; Cosmin Munteanu; Vincent Wade; Benjamin R. Cowan,conference-paper,"Conversational agents promise conversational interaction but fail to deliver. Efforts often emulate functional rules from human speech, without considering key characteristics that conversation must encapsulate. Given its potential in supporting long-term human-agent relationships, it is paramount that HCI focuses efforts on delivering this promise. We aim to understand what people value in conversation and how this should manifest in agents. Findings from a series of semi-structured interviews show people make a clear dichotomy between social and functional roles of conversation, emphasising the long-term dynamics of bond and trust along with the importance of context and relationship stage in the types of conversations they have. People fundamentally questioned the need for bond and common ground in agent communication, shifting to more utilitarian definitions of conversational qualities. Drawing on these findings we discuss key challenges for conversational agent design, most notably the need to redefine the design parameters for conversational agent interaction.",http://arxiv.org/abs/1901.06525,https://arxiv.org/pdf/1901.06525,,green,3,6,sistema=2;produto-design=3,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X117,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W2966697037,,Towards a Taxonomy of Platforms for Conversational Agent Design.,2019,Stephan Diederich; Alfred Brendel; Lutz M. Kolbe,article,"Software that interacts with its users through natural language, so-called conversational agents (CAs), is permeating our lives with improving capabilities driven by advances in machine learning and natural language processing. For organizations, CAs have the potential to innovate and automate a variety of tasks and processes, for example in customer service or marketing and sales, yet successful design remains a major challenge. Over the last few years, a variety of platforms that offer different approaches and functionality for designing CAs have emerged. In this paper, we analyze 51 CA platforms to develop a taxonomy and empirically identify archetypes of platforms by means of a cluster analysis. Based on our analysis, we propose an extended taxonomy with eleven dimensions and three archetypes that contribute to existing work on CA design and can guide practitioners in the design of CA for their organizations.",https://aisel.aisnet.org/wi2019/track10/papers/1,https://aisel.aisnet.org/wi2019/track10/papers/1,,green,4,6,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X118,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W2059218053,https://doi.org/10.1007/s10489-012-0349-9,An approach to conversational agent design using semantic sentence similarity,2012,Karen O’Shea,article,,"https://e-space.mmu.ac.uk/view/authors/21ce2b0bfdffc75e5fdcb68d6aabc24f.html>,",https://e-space.mmu.ac.uk/618094/1/Erratum%20to%20An%20approach%20to%20conversational%20agent%20design%20using.pdf,,green,4,5,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,2,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X119,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4311501004,https://doi.org/10.2196/39816,The Feasibility and Acceptability of an mHealth Conversational Agent Designed to Support HIV Self-testing in South Africa: Cross-sectional Study,2022,Xolani Ntinga; Franco Musiello; Alfred Keter; Ruanne V. Barnabas; Alastair van Heerden,article,"BACKGROUND: HIV testing rates in sub-Saharan Africa remain below the targeted threshold, and primary care facilities struggle to provide adequate services. Innovative approaches that leverage digital technologies could improve HIV testing and access to treatment. OBJECTIVE: This study aimed to examine the feasibility and acceptability of Nolwazi_bot. It is an isiZulu-speaking conversational agent designed to support HIV self-testing (HIVST) in KwaZulu-Natal, South Africa. METHODS: Nolwazi_bot was designed with 4 different personalities that users could choose when selecting a counselor for their HIVST session. We recruited a convenience sample of 120 consenting adults and invited them to undertake an HIV self-test facilitated by the Nolwazi_bot. After testing, participants completed an interviewer-led posttest structured survey to assess their experience with the chatbot-supported HIVST. RESULTS: Participants (N=120) ranged in age from 18 to 47 years, with half of them being men (61/120, 50.8%). Of the 120 participants, 111 (92.5%) had tested with a human counselor more than once. Of the 120 participants, 45 (37.5%) chose to be counseled by the female Nolwazi_bot personality aged between 18 and 25 years. Approximately one-fifth (21/120, 17.5%) of the participants who underwent an HIV self-test guided by the chatbot tested positive. Most participants (95/120, 79.2%) indicated that their HIV testing experience with a chatbot was much better than that with a human counselor. Many participants (93/120, 77.5%) reported that they felt as if they were talking to a real person, stating that the response tone and word choice of Nolwazi_bot reminded them of how they speak in daily conversations. CONCLUSIONS: The study provides insights into the potential of digital technology interventions to support HIVST in low-income and middle-income countries. Although we wait to see the full benefits of mobile health, technological interventions including conversational agents or chatbots provide us with an excellent opportunity to improve HIVST by addressing the barriers associated with clinic-based HIV testing.",https://doi.org/10.2196/39816,https://www.jmir.org/2022/12/e39816/PDF,cc-by,gold,4,6,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X120,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W3028484854,https://doi.org/10.2196/20346,The Effectiveness of Artificial Intelligence Conversational Agents in Health Care: Systematic Review,2020,Madison Milne‐Ives; Caroline de Cock; Ernest Lim; Melissa Harper Shehadeh; Nick de Pennington; Guy Mole; Eduardo Normando; Edward Meinert,review,"BACKGROUND: The high demand for health care services and the growing capability of artificial intelligence have led to the development of conversational agents designed to support a variety of health-related activities, including behavior change, treatment support, health monitoring, training, triage, and screening support. Automation of these tasks could free clinicians to focus on more complex work and increase the accessibility to health care services for the public. An overarching assessment of the acceptability, usability, and effectiveness of these agents in health care is needed to collate the evidence so that future development can target areas for improvement and potential for sustainable adoption. OBJECTIVE: This systematic review aims to assess the effectiveness and usability of conversational agents in health care and identify the elements that users like and dislike to inform future research and development of these agents. METHODS: PubMed, Medline (Ovid), EMBASE (Excerpta Medica dataBASE), CINAHL (Cumulative Index to Nursing and Allied Health Literature), Web of Science, and the Association for Computing Machinery Digital Library were systematically searched for articles published since 2008 that evaluated unconstrained natural language processing conversational agents used in health care. EndNote (version X9, Clarivate Analytics) reference management software was used for initial screening, and full-text screening was conducted by 1 reviewer. Data were extracted, and the risk of bias was assessed by one reviewer and validated by another. RESULTS: A total of 31 studies were selected and included a variety of conversational agents, including 14 chatbots (2 of which were voice chatbots), 6 embodied conversational agents (3 of which were interactive voice response calls, virtual patients, and speech recognition screening systems), 1 contextual question-answering agent, and 1 voice recognition triage system. Overall, the evidence reported was mostly positive or mixed. Usability and satisfaction performed well (27/30 and 26/31), and positive or mixed effectiveness was found in three-quarters of the studies (23/30). However, there were several limitations of the agents highlighted in specific qualitative feedback. CONCLUSIONS: The studies generally reported positive or mixed evidence for the effectiveness, usability, and satisfactoriness of the conversational agents investigated, but qualitative user perceptions were more mixed. The quality of many of the studies was limited, and improved study design and reporting are necessary to more accurately evaluate the usefulness of the agents in health care and identify key areas for improvement. Further research should also analyze the cost-effectiveness, privacy, and security of the agents. INTERNATIONAL REGISTERED REPORT IDENTIFIER (IRRID): RR2-10.2196/16934.",https://doi.org/10.2196/20346,https://www.jmir.org/2020/10/e20346/PDF,cc-by,gold,3,6,sistema=4;produto-design=5,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X121,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W3160418499,https://doi.org/10.1145/3411764.3445312,Heuristic Evaluation of Conversational Agents,2021,Raina Langevin; Ross J. Lordon; Thi Avrahami; Benjamin R. Cowan; Tad Hirsch; Gary Hsieh,conference-paper,"Conversational interfaces have risen in popularity as businesses and users adopt a range of conversational agents, including chatbots and voice assistants. Although guidelines have been proposed, there is not yet an established set of usability heuristics to guide and evaluate conversational agent design. In this paper, we propose a set of heuristics for conversational agents adapted from Nielsen’s heuristics and based on expert feedback. We then validate the heuristics through two rounds of evaluations conducted by participants on two conversational agents, one chatbot and one voice-based personal assistant. We find that, when using our heuristics to evaluate both interfaces, evaluators were able to identify more usability issues than when using Nielsen’s heuristics. We propose that our heuristics successfully identify issues related to dialogue content, interaction design, help and guidance, human-like characteristics, and data privacy.",https://doi.org/10.1145/3411764.3445312,,,closed,3,6,sistema=8;produto-design=5,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X122,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4384520663,https://doi.org/10.1145/3571884.3597143,"Trends, Challenges and Processes in Conversational Agent Design: Exploring Practitioners’ Views through Semi-Structured Interviews",2023,Malak Sadek; Rafael A. Calvo; Céline Mougenot,conference-paper,"The aim of this study is to explore the challenges and experiences of conversational agent (CA) practitioners in order to highlight their practical needs and bring them into consideration within the scholarly sphere. A range of data scientists, conversational designers, executive managers and researchers shared their opinions and experiences through semi-structured interviews. They were asked about emerging trends, the challenges they face, and the design processes they follow when creating CAs. In terms of trends, findings included mixed feelings regarding no-code solutions and a desire for a separation of roles. The challenges mentioned included a lack of socio-technical tools and conversational archetypes. Finally, practitioners followed different design processes and did not use the design processes described in the academic literature. These findings were analyzed to establish links between practitioners’ insights and discussions in related literature. The goal of this analysis is to highlight research-practice gaps by synthesising five practitioner needs that are not currently being met. By highlighting these research-practice gaps and foregrounding the challenges and experiences of CA practitioners, we can begin to understand the extent to which emerging literature is influencing industrial settings and where more research is needed to better support CA practitioners in their work.",https://doi.org/10.1145/3571884.3597143,https://dl.acm.org/doi/pdf/10.1145/3571884.3597143,cc-by,gold,4,5,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,2,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X123,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W2123755015,https://doi.org/10.1145/1056808.1056879,Acceptance and usability of a relational agent interface by urban older adults,2005,Timothy Bickmore; Lisa B. Caruso; Kerri M. Clough‐Gorr,conference-paper,"This study examines the acceptance and usability of an animated conversational agent designed to establish long-term relationships with older, mostly minority adult users living in urban neighborhoods. The agent plays the role of an exercise advisor who interacts with subjects daily for two months on a touch-screen computer installed in their homes for the study. Survey results indicate the eight subjects who completed the pilot study (aged 62-82) found the agent very easy to interact with, even though most of them had little or no previous experience using computers. Most subjects also indicated strong liking for and trust in the agent, felt that their relationship with the agent was more similar to a close friend than a stranger, and expressed a strong desire to continue working with the agent at the end of the study. These results were also confirmed through qualitative analysis of post-experiment debrief transcripts.",https://doi.org/10.1145/1056808.1056879,,,closed,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,1,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
