candidate_id,corpus_id,expanded_id,title,doi,local_path,pages,sha256,source_url,license,validation
BR-0001,,,"ARIA e Interactive Access: projetando chatbots para idosos",https://doi.org/10.5753/webmedia_estendido.2024.243706,library/staging/brazil/ARIA-e-Interactive-Access-2024.pdf,4,72cb4435aa51c69a4dbf39d620c40715c838cdfbb06e4bfa00046c2e39944f0f,https://repositorio.usp.br/directbitstream/77901a12-3b31-4fac-9ffd-8b3880c0e77f/3218586.pdf,,pdf-integral-validado-local
