candidate_id,corpus_id,expanded_id,title,doi,local_path,pages,sha256,source_url,license,validation
DCM-00825-DH0001,DCM-00825,,Conversational Structure for Artificial Agents,10.70675/c7696897zc084z4c01z971ez569e5eda249a,library/staging/master-doaj-hal/DCM-00825-DH0001-Conversational-Structure-for-Artificial-Agents.pdf,135,14cd6635ae04b46131e0de2acf17db9f11143d4671f94d518521938450e69bc1,https://theses.hal.science/tel-05351538/document,,pdf-integral-validado-local
