run_id,query_version,query,source_api,source_id,doi,title,year,authors,type,abstract,landing_url,pdf_url,license,oa_status,ontology_score,provisional_score,automatic_signal,decision,decision_reason
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4321617344,https://doi.org/10.1007/s11042-023-14405-1,Special Issue on New Frontiers in Multimedia-Based and Multimodal HCI,2023,Alessandra Melonio; Maria De Marsico; Cristina Gena; Rosella Gennari,editorial,,http://dx.doi.org/10.1007/s11042-023-14405-1,https://link.springer.com/content/pdf/10.1007/s11042-023-14405-1.pdf,,bronze,0,1,sistema=0;relevancia-campo=1,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W7163846232,,AI-Native Qualitative Interviews At Scale: Leveraging Conversational Agents For Organisational Research,2026,Thilo Tamme; Anton Hantel; Michael Saatkamp; Alexander Peter Scheuer,article,"Qualitative research methods such as semi-structured interviews yield rich insights but face inherent limitations in scalability.Recent advances in large language models (LLMs) have produced conversational agents capable of conducting adaptive dialogues that approach human-like quality.We propose an AI-native interview system that employs LLM-based agents to conduct qualitative interviews at scale.We report preliminary findings from pilot deployments with 350 university students and outline an organizational research approach with 500 employees at a large consulting firm.During the TREO session, we will demonstrate how to set up and deploy these agents and invite discussion on research design, A/B testing, variable operationalization through text mining, and new applications.",https://aisel.aisnet.org/treos_ecis2026/20,https://aisel.aisnet.org/context/treos_ecis2026/article/1019/viewcontent/1049_doc.pdf,,green,3,5,sistema=2;relevancia-campo=2,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4415530961,https://doi.org/10.31510/infa.v22i1.2174,DESENVOLVIMENTO DE CHATBOT PARA MOTIVAR A DOAÇÃO REGULAR DE SANGUE,2025,Paulo Henrique Serrano; Valdecir Becker,article,"This research presents the development of the chatbot Socorro, which encourages voluntary and regular blood donation through the instant messaging platform Telegram. The research adopted the Design Science Research methodology for the creation and evaluation of the artifact. Socorro was conceived to improve awareness of the importance of blood donation by offering features such as access to donation history, reminders for new donations, and the formation of donation groups. The application of specific usability heuristics for chatbots highlighted the clarity of language, preservation of context, and usability of the chatbot and allowed for the identification and improvement of interaction messages, emphasizing the potential of such technologies to promote public health and well-being practices. The results indicate that virtual assistants can be used to increase interaction in desirable social practices and, in this case, potentially integrate into blood center systems, offering an effective solution to enhance awareness and social participation in blood donation.",https://doi.org/10.31510/infa.v22i1.2174,https://revista.fatectq.edu.br/interfacetecnologica/article/download/2174/1234,cc-by,diamond,3,6,sistema=4;relevancia-campo=6,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4403754105,https://doi.org/10.48550/arxiv.2409.14226,Current Trends and Future Directions for Sexual Health Conversational Agents (CAs) for Youth: A Scoping Review,2024,Jinkyung Park; Vivek K. Singh; Pamela Wiśniewski,preprint,"Conversational Agents (CAs, chatbots) are systems with the ability to interact with users using natural human dialogue. While much of the research on CAs for sexual health has focused on adult populations, the insights from such research may not apply to CAs for youth. The study aimed to comprehensively evaluate the state-of-the-art research on sexual health CAs for youth. Following Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines, we synthesized peer-reviewed studies specific to sexual health CAs designed for youth over the past 14 years. We found that most sexual health CAs were designed to adopt the persona of health professionals to provide general sexual and reproductive health information for youth. Text was the primary communication mode in all sexual health CAs, with half supporting multimedia output. Many sexual health CAs employed rule-based techniques to deliver pre-written expert knowledge on sexual health; yet most sexual health CAs did not have the safety features in place. While youth appreciated accessibility to non-judgmental and confidential conversations about sexual health topics, they perceived current sexual health CAs provided limited sexual health information that is not inclusive of sexual and/or gender minorities. Our review brings to light sexual health CAs needing further development and evaluation and we identify multiple important areas for future work. While the new trend of large language models (LLMs) based CAs can make such technologies more feasible, the privacy and safety of the systems should be prioritized. Finally, best practices for risk mitigation and ethical development of sexual health CAs with and for youth are needed.",http://arxiv.org/abs/2409.14226,https://arxiv.org/pdf/2409.14226,cc-by-nc-nd,green,3,6,sistema=6;relevancia-campo=5,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W7155032045,https://doi.org/10.3389/feduc.2026.1838152,Editorial: Empowerment through education innovative interventions for higher education students,2026,Gina Chianese; Amelia Manuti; Íris M. Oliveira; Joana Carneiro Pinto; Ana Daniela Silva,editorial,"Together, these studies illustrate how curriculum design, multimodal resources, and formative assessment strategies can support deeper learning and conceptual understanding. Importantly, these approaches converge in repositioning assessment not as a terminal act of measurement, but as an integral and continuous component of learning processes.A third thematic area highlights the relational and institutional conditions that support student well-being, belonging, and persistence. The PROTEUS initiative evaluates outcomes of a university-wide student success program (Carneiro Pinto et al.), while Gonçalves and colleagues demonstrate the positive impact of mentoring on well-being, engagement, and academic achievement. Chan, Tamura, and Wang show how structured student-faculty interactions -such as shared meals -can strengthen students' sense of belonging, and Sampaio et al. describe a career intervention supporting academic adjustment. Barragán Moreno and González Támara further examine the multidimensional dynamics of student dropout. These findings resonate with a growing body of research indicating that mentoring relationships, institutional support structures, and a strong sense of belonging are key predictors of persistence and academic success in higher education (Tinto, 2012;Strayhorn, 2008). However, a critical challenge remains the scalability and sustainability of such interventions within resource-constrained and highly differentiated institutional systems.Complementing these institutional perspectives, several contributions explore intra-personal processes that shape learning experiences. Xu and Yu investigate self-regulated learning using Ridit analysis, Bereded, Abebe, and Negasi examine the mediating role of engagement between emotional intelligence and academic achievement, and Sjølie, Johnsen, and van Petegem adopt a person-oriented approach to profiling feedback antecedents. These studies highlight the importance of integrating psychological and pedagogical perspectives in order to better understand how students interpret feedback, regulate their learning processes, and sustain engagement over time. Bridging these dimensions remains a key theoretical and practical frontier, requiring models that integrate cognitive, affective, and social components of learning. Taken together, the contributions in this Research Topic offer an integrated map of evidence and practice that highlights five key priorities for contemporary higher education: 1) redesign teaching and assessment to support meaningful and authentic learning 2) build mentoring, belonging, and well-being as infrastructures of student success 3) harness technology and AI responsibly while safeguarding academic integrity 4) cultivate intra-personal processes such as engagement and self-regulated learning 5) promote soft skills, leadership, and entrepreneurial competencies across disciplines.These priorities can be conceptualized as interconnected dimensions of a broader student empowerment ecosystem, in which technological, pedagogical, psychological, and social factors dynamically interact.Despite the breadth of perspectives represented here, several challenges remain open and call for sustained inquiry.First, the rapid diffusion of generative AI raises unresolved questions about governance, transparency, and pedagogical integration.Evidence suggests that many students already rely on AI tools when completing academic tasks, often without clear guidance about appropriate use or academic integrity standards (Saude, Barroz & Almeida, 2024). This situation underscores the need for assessment models capable of distinguishing between productive AI-assisted learning and practices that undermine authentic knowledge construction. Scholars increasingly argue that the future of assessment may lie in more authentic, process-based, and multimodal approaches that emphasize critical thinking and collaboration rather than the mere reproduction of information.Second, although several contributions highlight the value of mentoring, community building, and career support initiatives, future research should examine how these interventions can be scaled and sustained within complex institutional ecosystems.Longitudinal and cross-cultural studies are particularly needed to assess the durability and transferability of belonging-oriented interventions.Third, the growing attention to psychological dimensions of learning -such as emotional intelligence, engagement, and self-regulation -suggests promising opportunities for integrating cognitive, affective, and pedagogical perspectives in higher education research and teaching. Translating these insights into scalable instructional designs remains a central challenge for both researchers and practitioners.From an applied perspective, the studies gathered in this Research Topic also highlight the potential for innovation across multiple levels of higher education systems. More fundamentally, they suggest that the future of higher education lies in the capacity to design integrated learning ecosystems that align technological innovation with human development.At the classroom level, the pedagogical models and assessment practices described here provide actionable frameworks that instructors can adapt to promote deeper engagement and conceptual understanding. At the institutional level, mentoring programs, community-building initiatives, and career development interventions demonstrate how universities can construct integrated ecosystems that support both academic persistence and personal development. In this respect, higher education institutions are called upon not only to impart or share knowledge, but also to actively create the conditions that enable students to become independent, reflective and socially responsible individuals.More broadly, the emphasis on soft skills, leadership, and entrepreneurship reflects the evolving role of universities in preparing graduates not only for employment but also for participation in complex, dynamic, and innovation-driven societies.In this sense, the contributions collected in this Research Topic illustrate how pedagogical innovation, technological transformation, and student-centered support systems can converge to shape more inclusive, adaptive, and future-oriented higher education environments.",https://doi.org/10.3389/feduc.2026.1838152,https://public-pages-files-2025.frontiersin.org/journals/education/articles/10.3389/feduc.2026.1838152/pdf,cc-by,gold,0,3,sistema=0;relevancia-campo=6,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4415156736,https://doi.org/10.1145/3750069.3757724,BIAS 2v: An Interactive Conversational Agent for Sustainable Design Education,2025,Elena Cavallin,conference-paper,"This Interactive Experience presents BIAS 2v, an adaptive conversational agent built on a customized ChatGPT, designed to stimulate critical reflection on cognitive biases related to sustainability in design.The system is grounded in a framework of twelve climaterelated biases [3, 7] and integrates real-time adaptation mechanisms to calibrate question complexity according to the user's expertise [4].Preliminary results from a pilot study with 11 design students indicate a perceived increase in the ability to recognize one's own biases and a greater willingness to challenge conventional approaches [9,10].The new version improves prompt contextualization, reduces redundancy, and offers the option to download or receive via email a personalized summary of the interaction.This demonstration highlights the potential of adaptive AI systems as metacognitive tools [6], capable of fostering awareness, critical thinking, and reflection on the effectiveness of the experience itself, beyond the immediate interaction.",https://doi.org/10.1145/3750069.3757724,https://dl.acm.org/doi/pdf/10.1145/3750069.3757724,cc-by,gold,3,6,sistema=1;relevancia-campo=5,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4232863357,https://doi.org/10.1109/mercon.2019.8818801,MERCon 2019 Session Topics,2019,,conference-paper,,https://doi.org/10.1109/mercon.2019.8818801,https://ieeexplore.ieee.org/ielx7/8807126/8818675/08818801.pdf,,gold,0,0,sistema=0;relevancia-campo=0,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4403799671,https://doi.org/10.48550/arxiv.2409.18941,Building Trust Through Voice: How Vocal Tone Impacts User Perception of Attractiveness of Voice Assistants,2024,Sabid Bin Habib Pias; Alicia Freel; Ran Huang; Donald S. Williamson; Minjeong Kim; Apu Kapadia,preprint,"Voice Assistants (VAs) are popular for simple tasks, but users are often hesitant to use them for complex activities like online shopping. We explored whether the vocal characteristics like the VA's vocal tone, can make VAs perceived as more attractive and trustworthy to users for complex tasks. Our findings show that the tone of the VA voice significantly impacts its perceived attractiveness and trustworthiness. Participants in our experiment were more likely to be attracted to VAs with positive or neutral tones and ultimately trusted the VAs they found more attractive. We conclude that VA's perceived trustworthiness can be enhanced through thoughtful voice design, incorporating a variety of vocal tones.",http://arxiv.org/abs/2409.18941,https://arxiv.org/pdf/2409.18941,cc-by,green,3,4,sistema=2;relevancia-campo=1,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W3213165322,https://doi.org/10.48550/arxiv.2111.08545,Coral: An Approach for Conversational Agents in Mental Health Applications,2021,Harsh Sakhrani; Saloni Parekh; Shubham Mahajan,preprint,"It may be difficult for some individuals to open up and share their thoughts and feelings in front of a mental health expert. For those who are more at ease with a virtual agent, conversational agents can serve as an intermediate step in the right direction. The conversational agent must therefore be empathetic and able to conduct free-flowing conversations. To this effect, we present an approach for creating a generative empathetic open-domain chatbot that can be used for mental health applications. We leverage large scale pre-training and empathetic conversational data to make the responses more empathetic in nature and a multi-turn dialogue arrangement to maintain context. Our models achieve state-of-the-art results on the Empathetic Dialogues test set.",http://arxiv.org/abs/2111.08545,https://arxiv.org/pdf/2111.08545,,green,3,5,sistema=4;relevancia-campo=2,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W7160761186,https://doi.org/10.5281/zenodo.20112608,"Artificial Intelligence And Social Relationships: Transformations, Challenges And Future Directions In Human Interaction",2026,Dr. Asha K.B.,article,"Artificial Intelligence (AI) has emerged as a transformative force reshaping human relationships and patterns of social interaction in the 21st century. With the rapid expansion of digital communication platforms, AI-mediated systems such as chatbots, virtual companions, and algorithm-driven social networks now influence over 40% of interpersonal communication globally. While these technologies provide immediate emotional support, accessibility, and connectivity—especially for isolated individuals—they simultaneously pose long-term risks, including emotional dependency, erosion of empathy, and deterioration of real-world social skills. This research article provides a comprehensive analysis of the dual impact of AI on social relationships, synthesizing findings from more than 50 empirical studies conducted between 2015 and 2026. The evidence suggests that AI interactions can reduce loneliness by up to 20% in the short term; however, prolonged exposure contributes to a 15–25% decline in empathy and a measurable reduction in face-to-face social engagement. The article further explores psychological mechanisms such as cognitive offloading, emotional mimicry, and expectancy violations that explain these shifts. Special attention is given to the Indian context, particularly Karnataka, where rapid digital adoption intersects with traditional collectivist social structures. The study highlights both opportunities—such as AI-assisted mental health support—and risks, including widening urban-rural disparities and social fragmentation among youth. The paper concludes with policy recommendations emphasizing ethical AI design, human-AI hybridity, and long-term monitoring frameworks to ensure that technological advancements enhance rather than undermine human social well-being.",https://doi.org/10.5281/zenodo.20112608,,cc-by,green,3,6,sistema=4;relevancia-campo=5,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W7203965460,https://doi.org/10.59543/jidmis.v3.1968,"Assessing Trust in Conversational Agents through Sentiment, Emotion, Response Quality, Latency, and Engagement - A Mixed Synthetic and Human-Intervened Dataset Study",2026,Kanchan Katake,article,"In this agentic era, trust in conversational agents plays a critical role in their adoption and effectiveness across diverse applications. This research focuses on assessing trust in conversational agents by analyzing the impact of sentiment, emotion, response quality, latency, and user engagement. Synthetic and human-intervened datasets were generated using a range of proprietary and open-source large language models (LLMs), including GPT-4, Claude, Llama, Gemini, and others. A total of 3,909 conversations with 26,329 turns were created, simulating diverse conversational scenarios. Trust evaluations were conducted by trained human annotators (n=15) using a standardized framework, scoring perceived competence, benevolence, integrity, and overall trustworthiness on a 1–7 scale. Inter-annotator agreement was established with Cohen’s Kappa coefficients (target κ > 0.75). Sentiment analysis and emotion detection were employed to derive trust metrics, while contextual factors influencing trust judgments were documented qualitatively. The findings reveal that sentiment and emotion significantly influence trust perceptions, while response latency impacts user satisfaction. Engagement patterns, such as conversation length and emotional variation, were found to correlate with trust levels. The research also developed a modular codebase to support reproducible experimentation and extensibility, enabling integration of new models and metrics. This study provides insights into designing trustworthy conversational agents and contributes to the broader field of trust engineering by offering methodologies for quantifying and optimizing trust in AI systems.",https://doi.org/10.59543/jidmis.v3.1968,https://jidmis.org/index.php/jidmis/article/download/1968/833,cc-by,hybrid,3,6,sistema=2;relevancia-campo=4,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4414196766,https://doi.org/10.48009/4_iis_2025_117,Reducing transactional distance with AI: Examining the role of chatbots in online student satisfaction and achievement,2025,"Corbeil, Joseph Rene; Corbeil, Maria Elena",article,"This study explored graduate students' perceptions of an AI-powered chatbot integrated into an online education course, guided by Moore's (1997) Theory of Transactional Distance.A total of 47 students completed a survey assessing Dialogue, Structure, Learner Autonomy, Satisfaction, Perceived Achievement, and Intent to Continue Use.Regression analyses revealed that all three transactional distance dimensions significantly predicted student satisfaction, with Dialogue as the strongest predictor.Dialogue and Structure were significant predictors of perceived achievement, while Learner Autonomy significantly predicted students' intention to use chatbots in future courses.Qualitative responses reinforced these findings, emphasizing the chatbot's helpfulness and responsiveness.Overall, results suggest that AI chatbots can serve as effective tools to reduce transactional distance and enhance student engagement in online learning environments .",https://doi.org/10.48009/4_iis_2025_117,https://doi.org/10.48009/4_iis_2025_117,cc-by-nc-nd,diamond,2,2,sistema=4;relevancia-campo=0,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4416037266,https://doi.org/10.18653/v1/2025.emnlp-demos.76,SlackAgents: Scalable Collaboration of AI Agents in Workspaces,2025,Zhi‐Wei Liu; Weiran Yao; Zuxin Liu; Juntao Tan; Jianguo Zhang; Fengqiu Wang; Sukhandeep Nahal; Huan Wang; Shelby Heinecke; Silvio Savarese; Caiming Xiong,conference-paper,"Zhiwei Liu, Weiran Yao, Zuxin Liu, Juntao Tan, Jianguo Zhang, Frank Wang, Sukhandeep Nahal, Huan Wang, Shelby Heinecke, Silvio Savarese, Caiming Xiong. Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing: System Demonstrations. 2025.",https://doi.org/10.18653/v1/2025.emnlp-demos.76,https://aclanthology.org/2025.emnlp-demos.76.pdf,cc-by,gold,0,0,sistema=0;relevancia-campo=0,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""conversational agent design""",OpenAlex,https://openalex.org/W7132559500,,"Strategies for a good promotion of voluntary blood donation in a level III -1 hospital during the year 2022 in Lima, Peru",2024,Delvis Elvira Avalos Contreras; Karen Janet Ramirez Mejia,dissertation,"Introducción: La donación voluntaria de sangre es un gesto de solidaridad que salva vidas, pero su mayor problema es la poca afluencia de donantes voluntarios debido a la falta de estrategias empleadas para concientizar y motivar sobre la importancia y beneficios de la donación de sangre. Objetivo: Caracterizar las estrategias empleadas para una buena promoción de la donación voluntaria de sangre en un Hospital Nivel III - 1 durante el año 2022 en Lima, Perú Descripción del trabajo: Dada la poca información conocida por la población sobre las donaciones voluntarias de sangre, surge la participación del tecnólogo médico como líder en la organización y promoción de estrategias para aumentar la donación voluntaria de sangre, tanto en calidad como en número de donantes. Conclusión: Las estrategias empleadas, basadas en evidencia, para la promoción de la donación voluntaria de sangre fueron información, sensibilización, educación y comunicación; así como también las campañas periódicas y la celebración del Día Mundial del Donante Voluntario de Sangre. Además, como acto protocolar se entregaron diplomas y souvenirs a los donantes y se reconocieron por escrito a los organizadores y coordinadores de las campañas. Con todo el conjunto de acciones, aumentó la participación de donantes voluntarios.",https://hdl.handle.net/20.500.12866/15969,https://repositorio.upch.edu.pe/bitstream/20.500.12866/15969/1/Estrategias_AvalosContreras_Delvis.pdf,cc-by-nc-nd,green,0,0,sistema=0;relevancia-campo=0,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
