run_id,query_version,query,source_api,source_id,doi,title,year,authors,type,abstract,landing_url,pdf_url,license,oa_status,ontology_score,provisional_score,automatic_signal,decision,decision_reason
20260907T171423Z,1.2.0,"""会話型インターフェース"" 設計",OpenAlex,https://openalex.org/W7208679733,,参加型センシングにおける回答信頼性向上のための立場表明手法,,航平 大山,dissertation,"In recent years, with the spread of mobile devices, participatory sensing, in which users are asked to contribute information, such as their surrounding environment, via their smartphones, has attracted increasing attention.However, in active participatory sensing, which asks users to input text or upload photos, respondents often try to complete the request quickly and effortlessly, resulting in so-called careless responses.In this study, we developed a system to suppress careless responses by introducing a mechanism of contribution declaration, intending to contribute, which requires respondents to swear that they will answer seriously, into participatory sensing using a smartphone.To investigate the effectiveness of the proposed method, we conducted an experiment in which 20 participants were asked to perform the task of counting the number of people in a crowd image continuously for two weeks using the proposed method.The results of this experiment showed that the number of careless responses was significantly reduced when the participants were asked to express contribution declarations.On the other hand, it was also shown that expressing contribution declarations increased the number of respondents who dropped out of the task.In addition, it is possible that the high frequency of contribution declaration requests induces respondents' habituation and reduces the effect of suppression of careless responses.",https://naist.repo.nii.ac.jp/records/2000339,https://naist.repo.nii.ac.jp/record/2000339/files/R018928.pdf,cc-by-nc-nd,green,0,0,sistema=0;relevancia-campo=0,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
20260907T171423Z,1.2.0,"""会話型インターフェース"" 設計",OpenAlex,https://openalex.org/W7144003630,https://doi.org/10.15068/0002005563,製薬企業のコールセンターによる企業経営への貢献,2022,Kiyoko Yoshimura,dissertation,,https://tsukuba.repo.nii.ac.jp/records/2005563,https://tsukuba.repo.nii.ac.jp/record/2005563/files/DA010192.pdf,,green,0,0,sistema=0;relevancia-campo=0,candidato-por-metadados,Descoberta bibliográfica; análise posterior.
