candidate_id,corpus_id,expanded_id,title,doi,local_path,pages,sha256,source_url,license,validation
DCM-00103-SS,DCM-00103,,Studies in Conversational UX Design,https://doi.org/10.1007/978-3-319-95579-7,library/staging/master-semantic-scholar/DCM-00103-SS-Studies-in-Conversational-UX-Design.pdf,8,331a22db171d289455fd9789684282e12f51ae65dc6d250c3fd7d8b591151229,https://link.springer.com/content/pdf/bfm:978-3-319-95579-7/1?pdf=chapter%20toc,,pdf-integral-validado-local
DCM-00279-SS,DCM-00279,,Discourse Behavior of Older Adults Interacting with a Dialogue Agent Competent in Multiple Topics,https://doi.org/10.1145/3484510,library/staging/master-semantic-scholar/DCM-00279-SS-Discourse-Behavior-of-Older-Adults-Interacting-with-a-Dialogue-Ag.pdf,5,92f2cc926de02cfde7f5ac4233cdbf2e99a370fe1bd81ec97e7b8ec2bac2cc18,https://arxiv.org/pdf/1907.06279,,pdf-integral-validado-local
DCM-00297-SS,DCM-00297,,Extended Abstracts of the 2020 CHI Conference on Human Factors in Computing Systems,https://doi.org/10.1145/3334480,library/staging/master-semantic-scholar/DCM-00297-SS-Extended-Abstracts-of-the-2020-CHI-Conference-on-Human-Factors-in.pdf,9,55a36f68aee64e560dd3cc0540ba549d44c7a0f9b949069231a2fde2a4a206a2,https://cora.ucc.ie/bitstreams/75e22547-dee4-4f1b-b5b0-43d68159460e/download,,pdf-integral-validado-local
DCM-00362-SS,DCM-00362,,Embodied conversational agents for voice-biometric interfaces,https://doi.org/10.1145/1452392.1452454,library/staging/master-semantic-scholar/DCM-00362-SS-Embodied-conversational-agents-for-voice-biometric-interfaces.pdf,7,02dd834efc986252afeed2b4ae2d50f1f58e2501fd66f2f58379386045553492,https://oa.upm.es/4310/1/INVE_MEM_2008_59698.pdf,,pdf-integral-validado-local
DCM-00653-SS,DCM-00653,,Conversational Co-Design with Machine Agency,10.54941/ahfe1007361,library/staging/master-semantic-scholar/DCM-00653-SS-Conversational-Co-Design-with-Machine-Agency.pdf,11,0527137d002f07ae2aecac8019c67397fb211449e9110fa5744991e197b366d1,https://openaccess-api.cms-conferences.org/articles/download/978-1-964867-81-6_5,,pdf-integral-validado-local
DCM-00659-SS,DCM-00659,,Voice UX in Banking: Designing Conversational AI for Financial Assistants,10.70528/ijlrp.v6.i7.1687,library/staging/master-semantic-scholar/DCM-00659-SS-Voice-UX-in-Banking-Designing-Conversational-AI-for-Financial-Ass.pdf,6,f46087d3995d410ee0e3896e79326377bb7c6e020a89fa6e4df96435ed3f6a5f,https://www.ijlrp.com/papers/2025/7/1687.pdf,,pdf-integral-validado-local
DCM-00809-SS,DCM-00809,,Conversational AI Agents for Financial Operations with Escalation-Aware Handoff Protocols: Designing Intelligent Human-AI Collaboration Systems,10.17762/ijisae.v14i1s.8190,library/staging/master-semantic-scholar/DCM-00809-SS-Conversational-AI-Agents-for-Financial-Operations-with-Escalation.pdf,12,dd2751c5269bcf2aac81218a1e80acb4f656fe4be980427d22ab5b61bb3bfecf,https://ijisae.org/index.php/IJISAE/article/download/8190/7189,,pdf-integral-validado-local
DCM-00848-SS,DCM-00848,,Beyond Repair – Testing the Limits of the Conversational Repair System,10.18653/v1/2007.sigdial-1.10,library/staging/master-semantic-scholar/DCM-00848-SS-Beyond-Repair-Testing-the-Limits-of-the-Conversational-Repair-Sys.pdf,4,78412858cf1d54a2a360f6a87f3f863321101c792394482b68e71b130efb05e7,https://aclanthology.org/2007.sigdial-1.10.pdf,,pdf-integral-validado-local
