run_id,query_version,query,source_api,source_id,doi,title,year,authors,type,abstract,landing_url,pdf_url,license,oa_status,ontology_score,provisional_score,automatic_signal,decision,decision_reason,documentary_signal,actionable_signal,expanded_possible_score,queue_reason,screening_decision
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W3047975279,https://doi.org/10.1145/3373759,Use of Intelligent Voice Assistants by Older Adults with Low Technology Use,2020,Alisha Pradhan; Amanda Lazar; Leah Findlater,article,"Voice assistants embodied in smart speakers (e.g., Amazon Echo, Google Home) enable voice-based interaction that does not necessarily rely on expertise with mobile or desktop computing. Hence, these voice assistants offer new opportunities to different populations, including individuals who are not interested or able to use traditional computing devices such as computers and smartphones. To understand how older adults who use technology infrequently perceive and use these voice assistants, we conducted a 3-week field deployment of the Amazon Echo Dot in the homes of seven older adults. While some types of usage dropped over the 3-week period (e.g., playing music), we observed consistent usage for finding online information. Given that much of this information was health-related, this finding emphasizes the need to revisit concerns about credibility of information with this new interaction medium. Although features to support memory (e.g., setting timers, reminders) were initially perceived as useful, the actual usage was unexpectedly low due to reliability concerns. We discuss how these findings apply to other user groups along with design implications and recommendations for future work on voice-user interfaces.",https://doi.org/10.1145/3373759,https://dl.acm.org/doi/pdf/10.1145/3373759,,bronze,3,6,sistema=2;produto-design=4,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W4392293180,https://doi.org/10.7717/peerj-cs.1918,Validation of system usability scale as a usability metric to evaluate voice user interfaces,2024,Akshay Madhav Deshmukh; Ricardo Chalmeta,article,"In recent years, user experience (UX) has gained importance in the field of interactive systems. To ensure its success, interactive systems must be evaluated. As most of the standardized evaluation tools are dedicated to graphical user interfaces (GUIs), the evaluation of voice-based interactive systems or voice user interfaces is still in its infancy. With the help of a well-established evaluation scale, the System Usability Scale (SUS), two prominent, widely accepted voice assistants were evaluated. The evaluation, with SUS, was conducted with 16 participants who performed a set of tasks on Amazon Alexa Echo Dot and Google Nest Mini. We compared the SUS score of Amazon Alexa Echo Dot and Google Nest Mini. Furthermore, we derived the confidence interval for both voice assistants. To enhance understanding for usability practitioners, we analyzed the Adjective Rating Score of both interfaces to comprehend the experience of an interface's usability through words rather than numbers. Additionally, we validated the correlation between the SUS score and the Adjective Rating Score. Finally, a paired sample t-test was conducted to compare the SUS score of Amazon Alexa Echo Dot and Google Nest Mini. This resulted in a huge difference in scores. Hence, in this study, we corroborate the utility of the SUS in voice user interfaces and conclude by encouraging researchers to use SUS as a usability metric to evaluate voice user interfaces.",https://doi.org/10.7717/peerj-cs.1918,,cc-by,gold,3,6,sistema=3;produto-design=4,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W1513586130,https://doi.org/10.1109/infocom.2015.7218629,Chirp signal-based aerial acoustic communication for smart devices,2015,Hye-Won Lee; Tae Hyun Kim; Jun Won Choi; Sunghyun Choi,conference-paper,"Smart devices such as smartphones and tablet/wearable PCs are equipped with voice user interface, i.e., speaker and microphone. Accordingly, various aerial acoustic communication techniques have been introduced to utilize the voice user interface as a communication interface. In this paper, we propose an aerial acoustic communication system using inaudible audio signal for low-rate communication in indoor environments. By adopting chirp signal, which is widely used for radar applications due to its capability of resolving multi-path propagation, the proposed acoustic modem supports long-range communication independent of device characteristics over severely frequency-selective acoustic channel. We also design a backend server architecture to compensate for the low data rate of chirp signal-based acoustic modem. Via extensive experiments, we evaluate various characteristics of the proposed modem including multi-path resolution and multiple chirp signal detection. We also verify that the proposed chirp signal can deliver data at 16 bps in typical indoor environments, where its maximum transmission range is drastically extended up to 25 m compared to the few meters of the previous research.",https://doi.org/10.1109/infocom.2015.7218629,,,closed,3,5,sistema=1;produto-design=2,screening-required,Automação não substitui leitura ontológica.,1,1,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W2909187144,https://doi.org/10.1145/3292147.3292236,Investigating differences between native english and non-native english speakers in interacting with a voice user interface,2018,Aung Pyae; Paul Scifleet,conference-paper,"This paper reports on findings from a pilot usability study of the Google Home Smart Speaker undertaken with native English speakers and non-native English speakers to understand the differences in usability and user experiences of the two distinct groups. The study shows that, while both user groups felt satisfied in their use of the device, native English speakers had a better user experience overall than their counterparts. Importantly, preliminary findings from the study demonstrate that cultural distinctions in English expression and system engagement may be as significant to usability as English language proficiency. The findings provide a baseline for the next stages of this research and insights for developers and researchers in the design and use of Voice User Interfaces.",https://doi.org/10.1145/3292147.3292236,,,closed,3,6,sistema=1;produto-design=4,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W4384520711,https://doi.org/10.1145/3571884.3597129,What’s The Talk on VUI Guidelines? A Meta-Analysis of Guidelines for Voice User Interface Design,2023,Christine Murad; Heloísa Candello; Cosmin Munteanu,review,"Over the past decade, voice user interface (VUI) design has been steadily growing, along with a growing VUI presence in consumer markets. However, there is currently a lack of widely-established guidelines for VUI design. While many sets of VUI guidelines have been proposed, they tend to be developed independently of each other, leading to a lack of consensus on appropriate guidelines for VUI design. This can hinder the wider adoption of practical VUI guidelines. To address this gap, we performed a large-scale meta-analysis of 336 VUI design guidelines that have been proposed in academic literature. Using thematic analysis, we present a unified and synthesized set of 14 guidelines, representing the most universally proposed principles of VUI design as captured by the 336 VUI guidelines identified in academic literature. We hope that this synthesized set can address several of the challenges to the adoption of VUI guidelines in design practice.",https://doi.org/10.1145/3571884.3597129,,,closed,4,6,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W1983314367,https://doi.org/10.4018/jitwe.2009100105,Usability Methodologies for Real-Life Voice User Interfaces,2009,Γεώργιος Κουρουπέτρογλου; Dimitris Spiliotopoulos,article,"This paper studies the usability methodologies for spoken dialogue web interfaces along with the appropriate designer-needs analysis. The work unfolds a theoretical perspective to the methods that are extensively used and provides a framework description for creating and testing usable content and applications for conversational interfaces. The main concerns include the design issues for usability testing and evaluation during the development lifecycle, the basic customer experience metrics and the problems that arise after the deployment of real-life systems. Through the discussion of the evaluation and testing methods, this paper argues on the importance and the potential of wizard-based functional assessment and usability testing for deployed systems, presenting an appropriate environment as part of an integrated development framework.",https://doi.org/10.4018/jitwe.2009100105,,,closed,3,6,sistema=3;produto-design=4,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W3186089682,https://doi.org/10.1145/3469595.3469603,VUI Influencers: How the Media Portrays Voice User Interfaces for Older Adults,2021,Jaisie Sin; Cosmin Munteanu; Numrita Ramanand; Yi Rong Tan,conference-paper,"Voice User Interfaces (VUIs) such as smart speakers hold promise for older adults (OAs) in terms of usability and convenience. However, their adoption and the extent of their benefits to OAs may be influenced by mass media, as this is a primary source of technology education for OAs. Thus, we aim to obtain a better understanding of how VUIs’ value and utility for OAs are portrayed in the media. We conducted a systematic review and thematic analysis of articles published in ten popular digital news outlets that focus on VUIs and older adults. The analysis reveals several design and engineering factors that are portrayed in media as being relevant or encouraging to older adults’ adoption of VUIs. Given the media's influence of the consumer adoption of new technologies, this analysis brings to light several sociotechnical aspects that are dominant threads within the media discourse related to VUIs. Through this, we suggest areas of focus for the research and design of VUIs that account for these influencing factors.",https://doi.org/10.1145/3469595.3469603,,,closed,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,1,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W4402621485,https://doi.org/10.3390/info15090579,User Experience and Usability of Voice User Interfaces: A Systematic Literature Review,2024,Akshay Madhav Deshmukh; Ricardo Chalmeta,review,"As voice user interfaces (VUIs) rapidly transform the landscape of human–computer interaction, their potential to revolutionize user engagement is becoming increasingly evident. This paper aims to advance the field of human–computer interaction by conducting a bibliometric analysis of the user experience associated with VUIs. It proposes a classification framework comprising six research categories to systematically organize the existing literature, analyzes the primary research streams, and identifies future research directions within each category. This systematic literature review provides a comprehensive analysis of the development and effectiveness of VUIs in facilitating natural human–machine interaction. It offers critical insights into the user experience of VUIs, contributing to the refinement of VUI design to optimize overall user interaction and satisfaction.",https://doi.org/10.3390/info15090579,https://www.mdpi.com/2078-2489/15/9/579/pdf?version=1726738877,cc-by,gold,3,6,sistema=1;produto-design=5,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W2967206385,https://doi.org/10.1109/mprv.2019.2906991,Revolution or Evolution? Speech Interaction and HCI Design Guidelines,2019,Christine Murad; Cosmin Munteanu; Benjamin R. Cowan; Leigh Clark,article,"The evolution of designing interactive interfaces has been rather incremental over the past few decades, largely focused on graphical user interfaces (GUIs), even as these extended from the desktop, to mobile or to wearables. Only recently can we engage in ubiquitous, ambient, and seamless interactions, as afforded by voice user interfaces (VUIs) such as smart speakers. We posit here that recent speech engineering advances present an opportunity to revolutionize the design of voice interactions. Yet current design guidelines or heuristics are heavily oriented towards GUI interaction, and thus may not fully facilitate the design of VUIs. We survey current research revealing the challenges of applying GUI design principles to this space, as well as critique efforts to develop VUI-specific heuristics. We use these to argue that the path toward revolutionary new ubiquitous conversational voice interactions must be based on several evolutionary steps that build VUI heuristics off existing GUI design principles.",https://doi.org/10.1109/mprv.2019.2906991,,,closed,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W3110898057,https://doi.org/10.1145/3427228.3427281,VibLive: A Continuous Liveness Detection for Secure Voice User Interface in IoT Environment,2020,Linghan Zhang; Sheng Tan; Zi Wang; Yili Ren; Zhi Wang; Jie Yang,conference-paper,"The voice user interface (VUI) has been progressively used to authenticate users to numerous devices and applications. Such massive adoption of VUIs in IoT environments like individual homes and businesses arises extensive privacy and security concerns. Latest VUIs adopting traditional voice authentication methods are vulnerable to spoofing attacks, where a malicious party spoofs the VUIs with pre-recorded or synthesized voice commands of the genuine user. In this paper, we design VibLive, a continuous liveness detection system for secure VUIs in IoT environments. The underlying principle of VibLive is to catch the dissimilarities between bone-conducted vibrations and air-conducted voices when human speaks for liveness detection. VibLive is a text-independent system that verifies live users and detects spoofing attacks without requiring users to enroll specific passphrases. Moreover, VibLive is practical and transparent as it requires neither additional operations nor extra hardwares, other than a loudspeaker and a microphone that are commonly equipped on VUIs. Our evaluation with 25 participants under different IoT intended experiment settings shows that VibLive is highly effective with over 97% detection accuracy. Results also show that VibLive is robust to various use scenarios.",https://doi.org/10.1145/3427228.3427281,,,closed,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W2989634564,,"Hands-On Chatbots and Conversational UI Development: Build chatbots and voice user interfaces with Chatfuel, Dialogflow, Microsoft Bot Framework, Twilio, and Alexa Skills",2017,Srini Janarthanam,article,"Build over 8 chatbots and conversational user interfaces with leading tools such as Chatfuel, Dialogflow, Microsoft Bot Framework, Twilio, Alexa Skills, and Google Actions and deploying them on channels like Facebook Messenger, Amazon Alexa and Google Home Key Features Understand the different use cases of Conversational UIs with this project-based guideBuild feature-rich Chatbots and deploy them on multiple platforms Get real-world examples of voice-enabled UIs for personal and home assistanceBook Description Conversation as an interface is the best way for machines to interact with us using the universally accepted human tool that is language. Chatbots and voice user interfaces are two flavors of conversational UIs. Chatbots are real-time, data-driven answer engines that talk in natural language and are context-aware. Voice user interfaces are driven by voice and can understand and respond to users using speech. This book covers both types of conversational UIs by leveraging APIs from multiple platforms. We'll take a project-based approach to understand how these UIs are built and the best use cases for deploying them. We'll start by building a simple messaging bot from the Facebook Messenger API to understand the basics of bot building. Then we move on to creating a Task model that can perform complex tasks such as ordering and planning events with the newly-acquired-by-Google Dialogflow and Microsoft Bot framework. We then turn to voice-enabled UIs that are capable of interacting with users using speech with Amazon Alexa and Google Home. By the end of the book, you will have created your own line of chatbots and voice UIs for multiple leading platforms. What you will learn Design the flow of conversation between the user and the chatbot Create Task model chatbots for implementing tasks such as ordering foodGet new toolkits and services in the chatbot ecosystem Integrate third-party information APIs to build interesting chatbots Find out how to deploy chatbots on messaging platforms Build a chatbot using MS Bot Framework See how to tweet, listen to tweets, and respond using a chatbot on Twitter Publish chatbots on Google Assistant and Amazon Alexa Who This Book Is For This book is for developers who are interested in creating interactive conversational UIs/Chatbots. A basic understanding of JavaScript and web APIs is required.",http://cds.cern.ch/record/2303464,,,closed,3,6,sistema=3;produto-design=4,screening-required,Automação não substitui leitura ontológica.,0,1,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W1506697479,https://doi.org/10.5772/9490,An Empirical Approach for the Evaluation of Voice User Interfaces,2010,Valéria Farinazzo Martins; Martins Salvador; André Luiz Satoshi Kawamoto; João Soares de Oliveira Neto,book-chapter,"Nowadays, the convergence of devices, electronic computing, and massive media produces huge volumes of information, which demands the need for faster and more efficient interaction between users and information. How to make information access manageable, efficient, and easy becomes the major challenge for Human-Computer Interaction (HCI) researchers. The different types of computing devices, such as PDAs (personal digital assistants), tablet PCs, desktops, game consoles, and the next generation phones, provide many different modalities for information access. This makes it possible to dynamically adapt application user interfaces to the changing context. However, as applications go more and more pervasive, these devices show theirs limited input/output capacity caused by small visual displays, use of hands to operate buttons and the lack of an alphanumeric keyboard and mouse Voice User Interface (VUI) systems are capable of, besides recognizing the voice of their users, to understand voice commands, and to provide responses to them, usually, in real time. The state-of-the-art in speech technology already allows the development of automatic systems designed to work in real conditions. VUI is perhaps the most critical factor in the success of any automated speech recognition (ASR) system, determining whether the user experience will be satisfying or frustrating, or even whether the customer will remain one. This chapter describes a practical methodology for creating an effective VUI design. The methodology is scientifically based on principles in linguistics, psychology, and language technology Given the limited input/output capabilities of mobile devices, speech presents an excellent way to enter and retrieve information either alone or in combination with other modalities. Furthermore, people with disabilities should be provided with a wide range of alternative interaction modalities other than the traditional screen-mouse based desktop computing devices. Whether the disability is temporary or permanent, people with reading difficulty, visual impairment, and/or any difficulty using a keyboard, or mouse can rely on speech as an alternate approach for information access.",https://doi.org/10.5772/9490,https://www.intechopen.com/chapters/10804,cc-by-nc-sa,hybrid,3,6,sistema=1;produto-design=6,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W3032099765,https://doi.org/10.1145/3334480.3383075,"""I Can Feel Your Empathic Voice"": Effects of Nonverbal Vocal Cues in Voice User Interface",2020,Jieun Kim; Woochan Kim; Jungwoo Nam; Hayeon Song,conference-paper,"Active use of voice assistant highlights the importance of interpersonal relationships with the conversational voice agent. When the agent evaluates a user's task performance, empathic feedback is needed to prevent the user's negative feelings. Voice reflects emotions through its nonverbal voice features that can either strengthen or lessen the feeling of empathy. Our study investigated the effect of nonverbal vocal cues in speech interaction on the user's perception toward the agent. 39 university students participated in the experiment, and MANOVA was tested to analyze their responses regarding intimacy, similarity, connectedness, enjoyment, and ease of use. The study result showed that using nonverbal vocal cues on empathic feedback contributes to establishing an interpersonal relationship with the agent, which gives implications to the fields of human-centered agent design.",https://doi.org/10.1145/3334480.3383075,,,closed,3,6,sistema=2;produto-design=3,screening-required,Automação não substitui leitura ontológica.,1,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W1559453099,https://doi.org/10.21437/interspeech.2005-782,Voice user interface design for automated directory assistance,2005,Esther Levin; Amir Mané,conference-paper,"This paper focuses on the challenges that one encounters when building for commercial deployment an automated system for Directory Assistance (DA.) The design for an automated DA system needs to take into account constraints and requirements that arise from three distinct aspects of the application, namely, the business drivers, the user needs, and the strengths and weaknesses of voice technologies. 1.",https://doi.org/10.21437/interspeech.2005-782,,,closed,4,6,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,1,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W2160214556,https://doi.org/10.1109/glocom.1999.827565,The voice user interface,2003,Joseph P. Olive,conference-paper,"Although speech is often the most efficient form of interpersonal communication, its use is more limited in the context of human-computer communication due to the current limitations in computer speech technology. Despite these shortcomings, carefully designed applications can enhance the user voice interface. Such applications are especially vital in areas requiring remote or ""hands free"" access. This paper describes the technologies needed for human-computer communication, discuss the limitations of the technologies and present possible applications that are feasible with existing technology.",https://doi.org/10.1109/glocom.1999.827565,,,closed,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,1,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W4205514079,https://doi.org/10.3389/frobt.2021.730992,Speed Dating with Voice User Interfaces: Understanding How Families Interact and Perceive Voice User Interfaces in a Group Setting,2022,Anastasia K. Ostrowski; Jenny Fu; Vasiliki Zygouras; Hae Won Park; Cynthia Breazeal,article,"As voice-user interfaces (VUIs), such as smart speakers like Amazon Alexa or social robots like Jibo, enter multi-user environments like our homes, it is critical to understand how group members perceive and interact with these devices. VUIs engage socially with users, leveraging multi-modal cues including speech, graphics, expressive sounds, and movement. The combination of these cues can affect how users perceive and interact with these devices. Through a set of three elicitation studies, we explore family interactions (N = 34 families, 92 participants, ages 4–69) with three commercially available VUIs with varying levels of social embodiment. The motivation for these three studies began when researchers noticed that families interacted differently with three agents when familiarizing themselves with the agents and, therefore, we sought to further investigate this trend in three subsequent studies designed as a conceptional replication study. Each study included three activities to examine participants’ interactions with and perceptions of the three VUIS in each study, including an agent exploration activity, perceived personality activity, and user experience ranking activity. Consistent for each study, participants interacted significantly more with an agent with a higher degree of social embodiment, i.e., a social robot such as Jibo, and perceived the agent as more trustworthy, having higher emotional engagement, and having higher companionship. There were some nuances in interaction and perception with different brands and types of smart speakers, i.e., Google Home versus Amazon Echo, or Amazon Show versus Amazon Echo Spot between the studies. In the last study, a behavioral analysis was conducted to investigate interactions between family members and with the VUIs, revealing that participants interacted more with the social robot and interacted more with their family members around the interactions with the social robot. This paper explores these findings and elaborates upon how these findings can direct future VUI development for group settings, especially in familial settings.",https://doi.org/10.3389/frobt.2021.730992,,cc-by,gold,3,6,sistema=1;produto-design=4,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W3161840059,https://doi.org/10.1145/3411763.3451595,Integrating a Voice User Interface into a Virtual Therapy Platform,2021,Yun Liu; Lu Wang; William R. Kearns; Linda Wagner; John Raiti; Yuntao Wang; Weichao Yuwen,conference-paper,"More than 1 in 5 adults in the U.S. serving as family caregivers are the backbones of the healthcare system. Caregiving activities significantly affect their physical and mental health, sleep, work, and family relationships over extended periods. Many caregivers tend to downplay their own health needs and have difficulty accessing support. Failure to maintain their own health leads to diminished ability in providing high-quality care to their loved ones. Voice user interfaces (VUIs) hold promise in providing tailored support family caregivers need in maintaining their own health, such as flexible access and handsfree interactions. This work is the integration of VUIs into a virtual therapy platform to promote user engagement in self-care practices. We conducted user research with family caregivers and subject matter experts, and designed multiple prototypes with user evaluations. Advantages, limitations, and design considerations for integrating VUIs into virtual therapy are discussed.",https://doi.org/10.1145/3411763.3451595,,,closed,3,6,sistema=1;produto-design=4,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W3034142844,https://doi.org/10.1007/s10796-020-10015-6,Understanding Technology as Situated Practice: Everyday use of Voice User Interfaces Among Diverse Groups of Users in Urban India,2020,Linus Kendall; Bidisha Chaudhuri; Apoorva Bhalla,article,"Abstract As smartphones have become ubiquitous across urban India, voice user interfaces (VUIs) are increasingly becoming part of diverse groups of users’ daily experiences. These technologies are now generally accessible as a result of improvements in mobile Internet access, [-8.5pc]Biography is Required. Please provide. introduction of low-cost smartphones and the ongoing process of their localisation into Indian languages. However, when people engage with technologies in their everyday lives, they not only enact the material attributes of the artifact but also draw on their skills, social positions, prior experience and societal norms and expectations to make use of the artifact. Drawing on Orlikowski’s analytical framework of “technologies-in-practice” we engage in an interview-based exploratory study among diverse groups of users in urban India to understand use of VUIs as situated practice. We identify three technologies-in-practice emerging through enactment of VUIs on users’ smartphones: looking up, learning and leisure. We argue that – instead of asking why and how users appropriate VUIs – identifying different kinds of enactments of VUIs present researchers and practitioners with a more nuanced understanding of existing and potential use of VUIs across varied contexts.",https://doi.org/10.1007/s10796-020-10015-6,https://link.springer.com/content/pdf/10.1007/s10796-020-10015-6.pdf,cc-by,hybrid,3,5,sistema=1;produto-design=2,screening-required,Automação não substitui leitura ontológica.,2,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W2805177195,https://doi.org/10.1007/978-3-319-91250-9_10,Voice User Interface Interaction Design Research Based on User Mental Model in Autonomous Vehicle,2018,Yuemeng Du; Jingyan Qin; Shujing Zhang; Sha Cao; Jinhua Dou,conference-paper,,https://doi.org/10.1007/978-3-319-91250-9_10,,,closed,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,1,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W4366590507,https://doi.org/10.1145/3544548.3581507,"OK Google, Let's Learn: Using Voice User Interfaces for Informal Self-Regulated Learning of Health Topics among Younger and Older Adults",2023,Smit Desai; Jessie Chin,conference-paper,"In this paper, we present Health Buddy, a voice agent integrated into commercially available Voice User Interfaces (VUIs) to support informal self-regulated learning (SRL) of health-related topics through multiple learning strategies and examine the efficacy of Health Buddy on learning outcomes for younger and older adults. We conducted a mixed-factorial-design experiment with 26 younger and 25 older adults, assigned to three SRL strategies (within-subjects): monologue, dialogue-based scaffolding building, and conceptual diagramming. We found that while younger adults benefit more from scaffolding building and conceptual diagramming, both younger and older adults showed equivalent learning outcomes. Furthermore, interaction fluency (operationalized by the number of conversational breakdowns) was associated with learning outcomes regardless of age. While older adults did not experience less fluent conversations, interaction fluency affected their technology acceptance toward VUIs more than younger ones. Our study discusses age-related learning differences and has implications for designing VUI-based learning programs for older adults.",https://doi.org/10.1145/3544548.3581507,https://dl.acm.org/doi/pdf/10.1145/3544548.3581507,,gold,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W4388705817,https://doi.org/10.1002/smr.2618,Exploring the context of use for voice user interfaces: Toward context‐dependent user experience quality testing,2023,Andreas M. Klein; Jana Deutschländer; Kristina Kölln; Maria Rauschenberger; María José Escalona,article,"Abstract Voice user interface (VUI) systems, such as Alexa, Siri, and Google Assistant, are popular and widely available. Still, challenges such as privacy and the ability to have a dialog remain. In the latter example, the user expects a human‐like conversation, that is, that the VUI understands the dialog and its context. However, this VUI feature of context‐aware interaction is rather error prone. For this reason, we intend to explore the VUI context of use and its impact on interaction, that is, relevant user experience (UX). We see a demand for context‐dependent UX measurement because analyzing the context of use and UX assessment are both critical human‐centered design (HCD) methods. Therefore, we examine the VUI context of use by asking users about how, where, and for what they use VUIs, as well as their UX and improvement proposals. We interviewed people with disabilities who rely on VUIs and people without disabilities who use VUIs for convenience or fun. We identified VUI context‐of‐use categories and factors and explored their impacts on relevant UX qualities. Our result is a matrix containing these elements; thus, it provides an overview of the contextual UX of our target group's VUI interaction. We intend to develop a VUI context‐of‐use conceptual structure in the future based on this matrix, which is needed to create an automated context‐dependent UX measurement recommendation tool for VUIs. This conceptual structure could also be useful for automated UX testing in the context of VUI.",https://doi.org/10.1002/smr.2618,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smr.2618,cc-by-nc-nd,hybrid,3,6,sistema=1;produto-design=6,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W2514025902,https://doi.org/10.1145/2935334.2935386,What can I say?,2016,Eric Corbett; Astrid Weber,conference-paper,"Voice interactions on mobile phones are most often used to augment or supplement touch based interactions for users' convenience. However, for people with limited hand dexterity caused by various forms of motor-impairments voice interactions can have a significant impact and in some cases even enable independent interaction with a mobile device for the first time. For these users, a Mobile Voice User Interface (M-VUI), which allows for completely hands-free, voice only interaction would provide a high level of accessibility and independence. Implementing such a system requires research to address long standing usability challenges introduced by voice interactions that negatively affect user experience due to difficulty learning and discovering voice commands.",https://doi.org/10.1145/2935334.2935386,http://dl.acm.org/ft_gateway.cfm?id=2935386&type=pdf,,gold,3,6,sistema=1;produto-design=5,screening-required,Automação não substitui leitura ontológica.,2,0,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""voice user interface"" design",OpenAlex,https://openalex.org/W2092840718,https://doi.org/10.1145/371127.371166,Multimodal error correction for speech user interfaces,2001,Bernhard Suhm; Brad A. Myers; Alex Waibel,article,"Although commercial dictation systems and speech-enabled telephone voice user interfaces have become readily available, speech recognition errors remain a serious problem in the design and implementation of speech user interfaces. Previous work hypothesized that switching modality could speed up interactive correction of recognition errors. This article presents multimodal error correction methods that allow the user to correct recognition errors efficiently without keyboard input. Correction accuracy is maximized by novel recognition algorithms that use context information for recognizing correction input. Multimodal error correction is evaluated in the context of a prototype multimodal dictation system. The study shows that unimodal repair is less accurate than multimodal error correction. On a dictation task, multimodal correction is faster than unimodal correction by respeaking. The study also provides empirical evidence that system-initiated error correction (based on confidence measures) may not expedite error correction. Furthermore, the study suggests that recognition accuracy determines user choice between modalities: while users initially prefer speech, they learn to avoid ineffective correction modalities with experience. To extrapolate results from this user study, the article introduces a performance model of (recognition-based) multimodal interaction that predicts input speed including time needed for error correction. Applied to interactive error correction, the model predicts the impact of improvements in recognition technology on correction speeds, and the influence of recognition accuracy and correction method on the productivity of dictation systems. This model is a first step toward formalizing multimodal interaction.",https://doi.org/10.1145/371127.371166,,,closed,3,6,sistema=1;produto-design=7,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
