"corpus_id","doi","title","pdf_url","path","valid_pdf","pdf_signature","sha256","bytes","content_type","error","retrieved_at"
"DCM-00462","","Desarrollo de un chatbot aplicando principios de usabilidad para la orientación de ingresantes en el sitio web de la Facultad de Ciencias Exactas y Tecnologías","http://sedici.unlp.edu.ar/bitstream/handle/10915/195688/Documento_completo.pdf?sequence=1","library/staging/master-retry-6000/retry-retry.pdf","true","true","ec943bdc51f15a35c975a73ce2ded1f239ebffa06ee943134ec4ae836c830ab9","610522","application/pdf","","2026-09-08T01:17:29.972143+00:00"
"DCM-00527","","Agente basado en LLM para la ejecución de comandos CLI a partir de lenguaje natural : Caso de estudio con Docker","http://sedici.unlp.edu.ar/bitstream/handle/10915/191417/Documento_completo.pdf?sequence=1","library/staging/master-retry-6000/retry-retry.pdf","true","true","47a0ff3e11046b040ee45ec595e0ae657173aa86e231767e8691e0094f442e6c","584265","application/pdf","","2026-09-08T01:17:32.568479+00:00"
"DCM-00475","","Disseny i implementació d'un agent conversacional per a l'assignatura de Fonaments de Sistemes Digitals","https://riunet.upv.es/bitstreams/d9817510-6b3e-4362-87a0-380fac8ca620/download","library/staging/master-retry-6000/retry-retry.pdf","true","true","a012a98a02c91185a59012634fef594a9fe470d47b370d0ae7000d3be13374e0","1563609","application/pdf;charset=UTF-8","","2026-09-08T01:17:31.729466+00:00"
"DCM-01061","10.1344/phonica2024.20.7","Pragmática, prosodia y emoción: el papel de la entonación en secuencias conversacionales de conflicto","https://revistes.ub.edu/index.php/phonica/article/download/47064/42919","library/staging/master-retry-6000/retry-retry.pdf","true","true","54a137e9dc8afc940231a40fd26155a05a197c5558eb9dc01c6ce5fb6c57b40c","1367904","application/pdf","","2026-09-08T01:17:37.634513+00:00"
