"corpus_id","doi","title","pdf_url","path","valid_pdf","pdf_signature","sha256","bytes","content_type","error","retrieved_at"
"DCM-00462","","Desarrollo de un chatbot aplicando principios de usabilidad para la orientación de ingresantes en el sitio web de la Facultad de Ciencias Exactas y Tecnologías","http://sedici.unlp.edu.ar/bitstream/handle/10915/195688/Documento_completo.pdf?sequence=1","library/staging/master-retry-2100/retry-retry.pdf","true","true","ec943bdc51f15a35c975a73ce2ded1f239ebffa06ee943134ec4ae836c830ab9","610522","application/pdf","","2026-09-08T00:37:36.014376+00:00"
"DCM-00527","","Agente basado en LLM para la ejecución de comandos CLI a partir de lenguaje natural : Caso de estudio con Docker","http://sedici.unlp.edu.ar/bitstream/handle/10915/191417/Documento_completo.pdf?sequence=1","library/staging/master-retry-2100/retry-retry.pdf","true","true","47a0ff3e11046b040ee45ec595e0ae657173aa86e231767e8691e0094f442e6c","584265","application/pdf","","2026-09-08T00:37:39.110593+00:00"
"DCM-01061","10.1344/phonica2024.20.7","Pragmática, prosodia y emoción: el papel de la entonación en secuencias conversacionales de conflicto","https://revistes.ub.edu/index.php/phonica/article/download/47064/42919","library/staging/master-retry-2100/retry-retry.pdf","true","true","54a137e9dc8afc940231a40fd26155a05a197c5558eb9dc01c6ce5fb6c57b40c","1367904","application/pdf","","2026-09-08T00:37:47.485377+00:00"
"DCM-01366","","Desarrollo de un chatbot basado en inteligencia artificial para la atención al cliente en centros de revisión técnico-mecánica en Colombia","https://repositorio.uniremington.edu.co/bitstreams/b0a6d2bf-9639-46ed-a9e5-a8309fb4f255/download","library/staging/master-retry-2100/retry-retry.pdf","true","true","d9092a3d002f4da1c4df819d6dc3f7db1d5f898365e5ad5ed84cba162643774d","1994394","application/pdf;charset=UTF-8","","2026-09-08T00:38:09.205672+00:00"
"DCM-01872","https://doi.org/10.1088/1757-899x/1070/1/012058","Multi agent-based framework for interactive learning system with conversational user interface for visually and speech impaired","https://iopscience.iop.org/article/10.1088/1757-899X/1070/1/012058/pdf","library/staging/master-retry-2100/retry-retry.pdf","true","true","e970dc35d1fbd6a012668ffb224df4bf31bdfab3e803429decda2f5de6c932ad","405215","application/pdf;charset=UTF-8","","2026-09-08T00:38:43.904915+00:00"
"DCM-01773","https://doi.org/10.7488/era/310","Modelling speaker adaptation in second language learner dialogue","https://era.ed.ac.uk/bitstream/1842/37009/1/Sinclair2020.pdf","library/staging/master-retry-2100/retry-retry.pdf","true","true","4ea767448acff26c856a347a8f83f1bc6dc0aadfd2cf109636392a1169cb5092","5140280","application/pdf;charset=UTF-8","","2026-09-08T00:38:37.004507+00:00"
"DCM-02039","https://doi.org/10.1017/s1477175623000490","On Grief and Griefbots","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/56DF2D4A7195C96209F35EC99671A755/S1477175623000490a.pdf/div-class-title-on-grief-and-griefbots-div.pdf","library/staging/master-retry-2100/retry-retry.pdf","true","true","98b64e8ed479e903937c7828d1bc345827a7b7fcbd471d8a63eda563775e872b","173222","application/pdf","","2026-09-08T00:38:54.975554+00:00"
"DCM-02145","https://doi.org/10.35842/ijicom.v3i2.43","Chatbot with Dialogflow for FAQ Services in Matana University Library","https://ijicom.respati.ac.id/index.php/ijicom/article/download/43/31","library/staging/master-retry-2100/retry-retry.pdf","true","true","ce88a619a13b644035a6160d944e538476f9e9dbe9670439616dc8bef6427f2f","302660","application/pdf","","2026-09-08T00:39:01.678924+00:00"
