candidate_id,corpus_id,expanded_id,title,doi,path,pages,encrypted,metadata_title,title_token_coverage,correspondence,text_sha256,error
DCM-00103-SS,DCM-00103,,Studies in Conversational UX Design,https://doi.org/10.1007/978-3-319-95579-7,library/staging/master-semantic-scholar/DCM-00103-SS-Studies-in-Conversational-UX-Design.pdf,8,false,455766_1_En_BookFrontmatter 1..8,1.000,true,4fa6a5f77077653783ede4e1b1cd42a60f4ecc55b32027f370ab03f50aef62be,
DCM-00279-SS,DCM-00279,,Discourse Behavior of Older Adults Interacting with a Dialogue Agent Competent in Multiple Topics,https://doi.org/10.1145/3484510,library/staging/master-semantic-scholar/DCM-00279-SS-Discourse-Behavior-of-Older-Adults-Interacting-with-a-Dialogue-Ag.pdf,5,false,,1.000,true,a45441dd58065cd35b7fde540e4af33b7a7bc54199206879dbc35062a133f2d4,
DCM-00297-SS,DCM-00297,,Extended Abstracts of the 2020 CHI Conference on Human Factors in Computing Systems,https://doi.org/10.1145/3334480,library/staging/master-semantic-scholar/DCM-00297-SS-Extended-Abstracts-of-the-2020-CHI-Conference-on-Human-Factors-in.pdf,9,false,Room for one more? - Introducing Artificial Commensal Companions,1.000,true,baebc5b654a0b8be4f59b4256357a1a47f76429a036330f7c0bd30b4b3533456,
DCM-00362-SS,DCM-00362,,Embodied conversational agents for voice-biometric interfaces,https://doi.org/10.1145/1452392.1452454,library/staging/master-semantic-scholar/DCM-00362-SS-Embodied-conversational-agents-for-voice-biometric-interfaces.pdf,7,false,Microsoft Word - icmi177-hernandez-trapote.doc,1.000,true,0456466494bfe6a78ebc3106869c9819309c9738d177e7ca0dc4dc1ec5d1bb53,
DCM-00653-SS,DCM-00653,,Conversational Co-Design with Machine Agency,10.54941/ahfe1007361,library/staging/master-semantic-scholar/DCM-00653-SS-Conversational-Co-Design-with-Machine-Agency.pdf,11,false,,1.000,true,ac3f247ae4e0ded3e3492badf33816962eb4a3328933ad86ea616d2d0b2ee52a,
DCM-00659-SS,DCM-00659,,Voice UX in Banking: Designing Conversational AI for Financial Assistants,10.70528/ijlrp.v6.i7.1687,library/staging/master-semantic-scholar/DCM-00659-SS-Voice-UX-in-Banking-Designing-Conversational-AI-for-Financial-Ass.pdf,6,false,,1.000,true,6eb2724ebc47847190e0f7136d42bccdce75892ae4e07c9fcd02f5295674355c,
DCM-00809-SS,DCM-00809,,Conversational AI Agents for Financial Operations with Escalation-Aware Handoff Protocols: Designing Intelligent Human-AI Collaboration Systems,10.17762/ijisae.v14i1s.8190,library/staging/master-semantic-scholar/DCM-00809-SS-Conversational-AI-Agents-for-Financial-Operations-with-Escalation.pdf,12,false,,1.000,true,1d4516e604383f020fa91dd965cdfd25bf7fcaac3e0b643fa726cdf6774e7c6e,
DCM-00848-SS,DCM-00848,,Beyond Repair – Testing the Limits of the Conversational Repair System,10.18653/v1/2007.sigdial-1.10,library/staging/master-semantic-scholar/DCM-00848-SS-Beyond-Repair-Testing-the-Limits-of-the-Conversational-Repair-Sys.pdf,4,false,Proceedings of the...,1.000,true,22e90cca93241129b57da87d1e3af0f8a7f4ea949289463bf8fbd294e4ed7f68,
